Figura,area,perimeter,centroid,orientation,bbox,convex_area,convex_image,coords,eccentricity,equivalent_diameter,euler_number,extent,filled_area,filled_image,major_axis_length,minor_axis_length,orientation,solidity
Rectángulo,1080.0,128.0,"(636.5, 602.5)",0.0,"(619, 588, 655, 618)",1080.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[619 588]
 [619 589]
 [619 590]
 ...
 [654 615]
 [654 616]
 [654 617]]",0.5529841822254103,37.0823233942262,1,1.0,1080.0,1080.0,41.55317877932646,34.62176579359676,0.0,1.0
Rectángulo,8019.0,644.0,"(414.0, 281.0)",1.5707963267948966,"(401, 133, 428, 430)",8019.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[401 133]
 [401 134]
 [401 135]
 ...
 [427 427]
 [427 428]
 [427 429]]",0.9958648403962178,101.04507859975799,1,1.0,8019.0,8019.0,342.94411595282793,31.15552385479446,1.5707963267948966,1.0
Rectángulo,3312.0,400.0,"(477.5, 536.5)",0.0,"(386, 528, 570, 546)",3312.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[386 528]
 [386 529]
 [386 530]
 ...
 [569 543]
 [569 544]
 [569 545]]",0.9952182231906664,64.93819655767211,1,1.0,3312.0,3312.0,212.46176126540982,20.752509888364507,0.0,1.0
Rectángulo,65649.0,1024.0,"(504.0, 364.0)",0.0,"(366, 246, 643, 483)",65649.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[366 246]
 [366 247]
 [366 248]
 ...
 [642 480]
 [642 481]
 [642 482]]",0.517648090315373,289.1139963272596,1,1.0,65649.0,65649.0,319.84996482726086,273.6615915079547,0.0,1.0
Rectángulo,5109.0,336.0,"(524.0, 93.0)",0.0,"(459, 74, 590, 113)",5109.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[459  74]
 [459  75]
 [459  76]
 ...
 [589 110]
 [589 111]
 [589 112]]",0.9546841946014982,80.65346138915518,1,1.0,5109.0,5109.0,151.2613632095123,45.01851470969102,0.0,1.0
Rectángulo,1032.0,520.0,"(753.5, 320.5)",1.5707963267948966,"(752, 192, 756, 450)",1032.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[752 192]
 [752 193]
 [752 194]
 ...
 [755 447]
 [755 448]
 [755 449]]",0.9998873184414817,36.24890633062862,1,1.0,1032.0,1032.0,297.91050110170113,4.47213595499958,1.5707963267948966,1.0
Rectángulo,54990.0,1102.0,"(558.0, 287.5)",0.0,"(347, 223, 770, 353)",54990.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[347 223]
 [347 224]
 [347 225]
 ...
 [769 350]
 [769 351]
 [769 352]]",0.9516061104231187,264.60431320178174,1,1.0,54990.0,54990.0,488.43696283826296,150.10662876768635,0.0,1.0
Rectángulo,82.0,82.0,"(720.5, 705.0)",1.5707963267948966,"(720, 685, 722, 726)",82.0,"[[ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True]]","[[720 685]
 [720 686]
 [720 687]
 [720 688]
 [720 689]
 [720 690]
 [720 691]
 [720 692]
 [720 693]
 [720 694]
 [720 695]
 [720 696]
 [720 697]
 [720 698]
 [720 699]
 [720 700]
 [720 701]
 [720 702]
 [720 703]
 [720 704]
 [720 705]
 [720 706]
 [720 707]
 [720 708]
 [720 709]
 [720 710]
 [720 711]
 [720 712]
 [720 713]
 [720 714]
 [720 715]
 [720 716]
 [720 717]
 [720 718]
 [720 719]
 [720 720]
 [720 721]
 [720 722]
 [720 723]
 [720 724]
 [720 725]
 [721 685]
 [721 686]
 [721 687]
 [721 688]
 [721 689]
 [721 690]
 [721 691]
 [721 692]
 [721 693]
 [721 694]
 [721 695]
 [721 696]
 [721 697]
 [721 698]
 [721 699]
 [721 700]
 [721 701]
 [721 702]
 [721 703]
 [721 704]
 [721 705]
 [721 706]
 [721 707]
 [721 708]
 [721 709]
 [721 710]
 [721 711]
 [721 712]
 [721 713]
 [721 714]
 [721 715]
 [721 716]
 [721 717]
 [721 718]
 [721 719]
 [721 720]
 [721 721]
 [721 722]
 [721 723]
 [721 724]
 [721 725]]",0.9991067439039163,10.217907939900583,1,1.0,82.0,82.0,47.32863826479693,2.0,1.5707963267948966,1.0
Rectángulo,720.0,174.0,"(786.0, 400.5)",1.5707963267948966,"(782, 361, 791, 441)",720.0,"[[ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]]","[[782 361]
 [782 362]
 [782 363]
 ...
 [790 438]
 [790 439]
 [790 440]]",0.9937293628396902,30.277590264241923,1,1.0,720.0,720.0,92.36882591004391,10.327955589886445,1.5707963267948966,1.0
Rectángulo,14812.0,732.0,"(635.5, 245.5)",1.5707963267948966,"(613, 85, 659, 407)",14812.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[613  85]
 [613  86]
 [613  87]
 ...
 [658 404]
 [658 405]
 [658 406]]",0.9897480915288747,137.32889039316248,1,1.0,14812.0,14812.0,371.8117803405374,53.103672189407014,1.5707963267948966,1.0
Rectángulo,146466.0,1562.0,"(396.0, 562.5)",1.5707963267948966,"(242, 326, 551, 800)",146466.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[242 326]
 [242 327]
 [242 328]
 ...
 [550 797]
 [550 798]
 [550 799]]",0.758307721017795,431.8405992483573,1,1.0,146466.0,146466.0,547.3268371518673,356.8005979068234,1.5707963267948966,1.0
Rectángulo,193050.0,1798.0,"(601.0, 387.5)",1.5707963267948966,"(426, 113, 777, 663)",193050.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[426 113]
 [426 114]
 [426 115]
 ...
 [776 660]
 [776 661]
 [776 662]]",0.7698869568752926,495.7810949513133,1,1.0,193050.0,193050.0,635.0842463799586,405.2982440952177,1.5707963267948966,1.0
Rectángulo,6063.0,364.0,"(106.0, 171.0)",1.5707963267948966,"(85, 101, 128, 242)",6063.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[ 85 101]
 [ 85 102]
 [ 85 103]
 ...
 [127 239]
 [127 240]
 [127 241]]",0.952387659265452,87.86154653617982,1,1.0,6063.0,6063.0,162.80868117722306,49.63869458396343,1.5707963267948966,1.0
Rectángulo,7752.0,942.0,"(242.5, 713.0)",0.0,"(15, 705, 471, 722)",7752.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[ 15 705]
 [ 15 706]
 [ 15 707]
 ...
 [470 719]
 [470 720]
 [470 721]]",0.9993072359328828,99.34864342700902,1,1.0,7752.0,7752.0,526.5421793804051,19.595917942265423,0.0,1.0
Rectángulo,14475.0,532.0,"(761.0, 181.0)",1.5707963267948966,"(724, 85, 799, 278)",14475.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[724  85]
 [724  86]
 [724  87]
 ...
 [798 275]
 [798 276]
 [798 277]]",0.9214184866234283,135.75766059431592,1,1.0,14475.0,14475.0,222.8542124349459,86.59484203269076,1.5707963267948966,1.0
Rectángulo,1012.0,202.0,"(530.5, 754.0)",0.0,"(485, 749, 577, 760)",1012.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[485 749]
 [485 750]
 [485 751]
 ...
 [576 757]
 [576 758]
 [576 759]]",0.9928850039062537,35.89593875735784,1,1.0,1012.0,1012.0,106.22617379911601,12.649110640673518,0.0,1.0
Rectángulo,740.0,302.0,"(654.0, 605.5)",1.5707963267948966,"(652, 532, 657, 680)",740.0,"[[ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True]]","[[652 532]
 [652 533]
 [652 534]
 ...
 [656 677]
 [656 678]
 [656 679]]",0.9994519796820923,30.695231927842155,1,1.0,740.0,740.0,170.89177862027185,5.656854249492381,1.5707963267948966,1.0
Rectángulo,56322.0,970.0,"(449.5, 339.0)",0.0,"(301, 245, 599, 434)",56322.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[301 245]
 [301 246]
 [301 247]
 ...
 [598 431]
 [598 432]
 [598 433]]",0.7731502679892,267.7898385648228,1,1.0,56322.0,56322.0,344.098823014552,218.23534696896988,0.0,1.0
Rectángulo,8880.0,462.0,"(300.0, 712.5)",0.0,"(208, 689, 393, 737)",8880.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[208 689]
 [208 690]
 [208 691]
 ...
 [392 734]
 [392 735]
 [392 736]]",0.965768109403453,106.33140249826599,1,1.0,8880.0,8880.0,213.61647876509903,55.41359640617694,0.0,1.0
Rectángulo,8700.0,1186.0,"(495.5, 664.0)",0.0,"(206, 657, 786, 672)",8700.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[206 657]
 [206 658]
 [206 659]
 ...
 [785 669]
 [785 670]
 [785 671]]",0.9996670065881993,105.24820207108488,1,1.0,8700.0,8700.0,669.7253168277275,17.281975195754296,0.0,1.0
Rectángulo,520.0,214.0,"(530.0, 329.5)",1.5707963267948966,"(528, 278, 533, 382)",520.0,"[[ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True]]","[[528 278]
 [528 279]
 [528 280]
 ...
 [532 379]
 [532 380]
 [532 381]]",0.9988898137015825,25.731003930322746,1,1.0,520.0,520.0,120.0833044182246,5.656854249492381,1.5707963267948966,1.0
Rectángulo,51726.0,906.0,"(416.0, 510.5)",0.0,"(300, 400, 533, 622)",51726.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[300 400]
 [300 401]
 [300 402]
 ...
 [532 619]
 [532 620]
 [532 621]]",0.30363380343769075,256.631230934528,1,1.0,51726.0,51726.0,269.0427475328038,256.3409188301132,0.0,1.0
Rectángulo,222.0,82.0,"(657.5, 607.0)",1.5707963267948966,"(655, 589, 661, 626)",222.0,"[[ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]]","[[655 589]
 [655 590]
 [655 591]
 [655 592]
 [655 593]
 [655 594]
 [655 595]
 [655 596]
 [655 597]
 [655 598]
 [655 599]
 [655 600]
 [655 601]
 [655 602]
 [655 603]
 [655 604]
 [655 605]
 [655 606]
 [655 607]
 [655 608]
 [655 609]
 [655 610]
 [655 611]
 [655 612]
 [655 613]
 [655 614]
 [655 615]
 [655 616]
 [655 617]
 [655 618]
 [655 619]
 [655 620]
 [655 621]
 [655 622]
 [655 623]
 [655 624]
 [655 625]
 [656 589]
 [656 590]
 [656 591]
 [656 592]
 [656 593]
 [656 594]
 [656 595]
 [656 596]
 [656 597]
 [656 598]
 [656 599]
 [656 600]
 [656 601]
 [656 602]
 [656 603]
 [656 604]
 [656 605]
 [656 606]
 [656 607]
 [656 608]
 [656 609]
 [656 610]
 [656 611]
 [656 612]
 [656 613]
 [656 614]
 [656 615]
 [656 616]
 [656 617]
 [656 618]
 [656 619]
 [656 620]
 [656 621]
 [656 622]
 [656 623]
 [656 624]
 [656 625]
 [657 589]
 [657 590]
 [657 591]
 [657 592]
 [657 593]
 [657 594]
 [657 595]
 [657 596]
 [657 597]
 [657 598]
 [657 599]
 [657 600]
 [657 601]
 [657 602]
 [657 603]
 [657 604]
 [657 605]
 [657 606]
 [657 607]
 [657 608]
 [657 609]
 [657 610]
 [657 611]
 [657 612]
 [657 613]
 [657 614]
 [657 615]
 [657 616]
 [657 617]
 [657 618]
 [657 619]
 [657 620]
 [657 621]
 [657 622]
 [657 623]
 [657 624]
 [657 625]
 [658 589]
 [658 590]
 [658 591]
 [658 592]
 [658 593]
 [658 594]
 [658 595]
 [658 596]
 [658 597]
 [658 598]
 [658 599]
 [658 600]
 [658 601]
 [658 602]
 [658 603]
 [658 604]
 [658 605]
 [658 606]
 [658 607]
 [658 608]
 [658 609]
 [658 610]
 [658 611]
 [658 612]
 [658 613]
 [658 614]
 [658 615]
 [658 616]
 [658 617]
 [658 618]
 [658 619]
 [658 620]
 [658 621]
 [658 622]
 [658 623]
 [658 624]
 [658 625]
 [659 589]
 [659 590]
 [659 591]
 [659 592]
 [659 593]
 [659 594]
 [659 595]
 [659 596]
 [659 597]
 [659 598]
 [659 599]
 [659 600]
 [659 601]
 [659 602]
 [659 603]
 [659 604]
 [659 605]
 [659 606]
 [659 607]
 [659 608]
 [659 609]
 [659 610]
 [659 611]
 [659 612]
 [659 613]
 [659 614]
 [659 615]
 [659 616]
 [659 617]
 [659 618]
 [659 619]
 [659 620]
 [659 621]
 [659 622]
 [659 623]
 [659 624]
 [659 625]
 [660 589]
 [660 590]
 [660 591]
 [660 592]
 [660 593]
 [660 594]
 [660 595]
 [660 596]
 [660 597]
 [660 598]
 [660 599]
 [660 600]
 [660 601]
 [660 602]
 [660 603]
 [660 604]
 [660 605]
 [660 606]
 [660 607]
 [660 608]
 [660 609]
 [660 610]
 [660 611]
 [660 612]
 [660 613]
 [660 614]
 [660 615]
 [660 616]
 [660 617]
 [660 618]
 [660 619]
 [660 620]
 [660 621]
 [660 622]
 [660 623]
 [660 624]
 [660 625]]",0.9871247158684472,16.812470934731934,1,1.0,222.0,222.0,42.708313008125245,6.831300510639732,1.5707963267948966,1.0
Rectángulo,57933.0,1048.0,"(405.0, 563.0)",0.0,"(221, 485, 590, 642)",57933.0,"[[ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 ...
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[221 485]
 [221 486]
 [221 487]
 ...
 [589 639]
 [589 640]
 [589 641]]",0.9049738522882854,271.59268499932426,1,1.0,57933.0,57933.0,426.0829340241952,181.28430709799457,0.0,1.0
Círculo,14945.0,452.61731573020285,"(219.0, 147.0)",0.7853981633974483,"(151, 79, 288, 216)",15057.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[151 136]
 [151 137]
 [151 138]
 ...
 [287 156]
 [287 157]
 [287 158]]",0.0,137.94406473664245,1,0.7962597900793862,14945.0,14945.0,137.9443092422634,137.9443092422634,0.7853981633974483,0.9925615992561599
Círculo,30753.0,652.7838379715732,"(164.0, 111.0)",0.7853981633974483,"(66, 13, 263, 210)",30945.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[ 66  97]
 [ 66  98]
 [ 66  99]
 ...
 [262 123]
 [262 124]
 [262 125]]",0.0,197.87858832941086,1,0.7924192841866577,30753.0,30753.0,197.8788753151878,197.8788753151878,0.7853981633974483,0.9937954435288415
Círculo,25433.0,592.4995667241114,"(214.0, 226.0)",0.7853981633974483,"(125, 137, 304, 316)",25585.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[125 213]
 [125 214]
 [125 215]
 ...
 [303 237]
 [303 238]
 [303 239]]",0.0,179.95083034331736,1,0.7937642395680534,25433.0,25433.0,179.95116267799034,179.95116267799034,0.7853981633974483,0.9940590189564198
Círculo,4509.0,246.79393923933998,"(139.0, 197.0)",0.7853981633974483,"(102, 160, 177, 235)",4565.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[102 189]
 [102 190]
 [102 191]
 ...
 [176 203]
 [176 204]
 [176 205]]",0.0,75.76963182707732,1,0.8016,4509.0,4509.0,75.76920987301865,75.76920987301865,0.7853981633974483,0.9877327491785323
